audio_path,image_path,caption,tiny_transcription,tiny_similarity,base_transcription,base_similarity,small_transcription,small_similarity,medium_transcription,medium_similarity,large_transcription,large_similarity
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113078_11646663_BHGGMO_364573_498_10484.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00399.jpg,a cow in a field in the village of person, I have seen a very big amount of rice. I have seen 2 small pieces of rice.,0.1439111828804016," In this, there is a huge earthquake in front of it. There are small, small earthquakes in front of it.",0.0750724598765373, There is a huge building in front of it. There are two small windows in front of it.,0.1171617954969406," In front of this, a very big building is visible. In front of this, two small windows are also visible.",0.0754491761326789," In front of it, you can see a huge building. In front of it, you can see two small windows.",0.0879166647791862
audios/IISc_VaaniProject_S_Bihar_Gopalganj_90676_10701194_BHGGTE_365545_5277_13179.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00252.jpg,a motorcycle is parked on the side of a road., The motor cycle is being seen and it is being seen here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here and it is being built here,0.316328227519989," On the road, there is a motorcycle and a car is showing a car. And here the black invite is going to be held. Thank you.",0.4500437974929809, A motorcycle and an Ato is visible on the road. This is Black and White Nazara. Thank you.,0.4678661823272705, A motorcycle and an auto is seen on the road. And here black and white is seen. Thank you.,0.5719673037528992," On the road, we can see a motorcycle and an atto. And here is a black and white view. Thank you.",0.4941416680812835
audios/IISc_VaaniProject_S_Bihar_Gopalganj_119175_12209955_BHVSCS_338248_8_10493.wav,images/IISc_VaaniProject_GENERIC_0369.jpg,a group of people standing outside a building., Here is a service centre.,0.0667334347963333, This is a service center. The service center is called Boss service. Many people are showing here. Some workers are showing here. The workers are coming in black t-shirt.,0.2849640846252441," Service center, many people are here, some workers are here, they are working in black t-shirt",0.26078000664711, This is a service center. It is called Boss Service. Here you can see many people. Here you can see some workers. They are wearing black t-shirts.,0.2633915245532989, This is a service center. The name of the service center is Boss Service. There are many people here. There are some workers here. The workers are seen in black t-shirts.,0.239772766828537
audios/IISc_VaaniProject_S_Bihar_Gopalganj_122353_12435254_BHJMBC_214447_10504_19929.wav,images/IISc_VaaniProject_GENERIC_1171.jpg,a book store with books and a sign, I am very happy to see you all.,0.0747666805982589, I am sending you all the products from our garden. I am sending you all the products from our garden. I am sending you all the products from our garden. I am sending you all the products from our garden. I am sending you all the products from our garden. I am sending you all the products from our garden. I am sending you all the products from our garden. I am sending you all the products from our garden. I am sending you all the products from,0.1194121688604354, All products are available here. I am selling it for a little bit and I am using it for a little bit. I am using it for a little bit and I am using it for a little bit.,0.1747829765081405, All the products are available here.,0.1693114936351776, I have a lot of products here.,0.2614723443984985
audios/IISc_VaaniProject_S_Bihar_Gopalganj_105450_11287293_BHGGBR_363565_8_8435.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00733.jpg,a train crossing a bridge at sunset., This image is seen in the rail of the rail. Here is a light of the parallel round.,0.37665855884552, This image is showing the battery of rail car. Here is a light of red color.,0.3285443782806396," In this image, there is a red light shining on the rail car.",0.3824509084224701," In this image, the railway track is visible. A red light is shining here.",0.4797500371932983," In this image, the railway track is visible. A red light is shining here.",0.4797500967979431
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113356_11671036_CGBTEV_166995_0_3129.wav,images/IISc_VaaniProject_GENERIC_0653.jpg,the ballroom is decorated with lights and rows of chairs., Here you can see some kind of food that is full of food,0.1156434044241905, There is a wedding dress here.,0.3486492037773132, This is a wedding photo.,0.3143775463104248, Here is a photo of a wedding hall.,0.4805439412593841, Here is a photo of a wedding hall.,0.4805439412593841
audios/IISc_VaaniProject_S_Bihar_Gopalganj_115159_11772749_BHGGJAT_364366_12840_18950.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00305.jpg,a path leading to a garden, and light gel. and this is a cup of tea.,0.1028307750821113, and the lights are going on and this is a small room,0.1239896044135093, and the light is on and this is a dirty mud road.,0.3104782700538635, and the light is on and this is a dirt road,0.3613936603069305, This is a dirt road,0.3740436732769012
audios/IISc_VaaniProject_S_Bihar_Gopalganj_120136_12000464_BHJMAMP_98656_329_7567.wav,images/IISc_VaaniProject_GENERIC_1206.jpg,children playing on a swing, I will show you the way we are going to show you.,-0.0723661109805107, This is a lie and it is very good for everyone.,-0.0197968762367963, In front of us is a swing and on this swing many people are sitting,0.4576591849327087, There is a swing in front of us and many people are sitting on it.,0.448488175868988, In front of us we can see a swing and on top of it there are many people sitting,0.3759234249591827
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107256_11381699_BHGGHC_364085_8_7707.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00161.jpg,"a restaurant with tables, chairs, and a table.", The restaurants where people eat food and table are very nice,0.6351345181465149, There are restaurants for food and tables here. Chats are ready.,0.5992722511291504, Restaurant where people come for food and table is here. Chairs are installed.,0.8271576762199402, There are many restaurants where people come for food. There are tables and chairs.,0.8360005021095276, There are restaurants where people come to eat and there are tables and chairs here.,0.8209007978439331
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113033_11638629_BHGGME_364678_4156_14915.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00251.jpg,"a statue of monarch, a king and queen", We have seen the 3-4-3 times and the 2-3 times. The speed is high and the speed is high.,0.0076191965490579, I have shown 3 big holes and 2 small holes. The back of the hole is shown as black.,0.042898092418909, 3 big and 2 small round ones are visible. The back part of the head is black.,0.1864806115627288, 3 big statues and 2 small statues are visible from the body. The back of the statue is black.,0.5538148283958435, 3 big and 2 small statues are visible from the body. The back cover is black like darkness.,0.4817558228969574
audios/IISc_VaaniProject_S_Bihar_Gopalganj_110462_11512331_BHGGAT_363438_82_7033.wav,images/IISc_VaaniProject_GENERIC_1199.jpg,a woman standing in front of a bank with motorcycles., Take a canra bank and put it in the middle of the mattyx.,0.2801137864589691, This is a canra bank and it has a mathematics class in it.,0.3857603371143341, or a canara bank and it has mathematics class in it's just buckle,0.2711814343929291, or a canra bank and there is a mathematics class in its just buckle,0.3018726408481598, There is a canara bank and there is a mathematics class just next to it.,0.3247765600681305
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113123_11688880_BHGGGT_364000_7412_18554.wav,images/IISc_VaaniProject_GENERIC_1291.jpg,two men sitting outside a building with a blue door.," and after that, we will see the boundary wall of the roof.",0.2063322365283966," and on top of that, there is a boundary wall building. There are two people sitting down and talking about a model. I am sitting on another car and sitting on the steeper plane.",0.308098167181015," and above the roof there is a building with a boundary wall. Two people are sitting down, one is talking on the wall. The other one is sitting on the car, they are wearing a sleeper.",0.4156142175197601," and on the top of the roof you can see the boundary wall building. 2 people are sitting down, one is talking on the ground. The other is sitting on the car, wearing slippers.",0.3745465874671936, and you can see the boundary wall building in the upper floor two people are sitting on the floor and talking on the mobile phone and the other car is sitting on the floor and people are wearing slippers,0.2900491654872894
audios/IISc_VaaniProject_S_Bihar_Gopalganj_109192_13059412_BHGGVEM_365722_93_8681.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00590.jpg,a bunch of vegetables sitting on top of a table., This is a sub-jet cart.,0.1346599459648132, This is a vegetable cut in a bowl which is taken by vegetables.,0.4899055063724518," This is a vegetable basket, which is standing here, which is taking the vegetables.",0.584051251411438, This is a vegetable stall. There is an uncle standing here who is buying vegetables. He is wearing a jacket.,0.3921203017234802, This is a vegetable cart. There is an uncle standing there who is buying vegetables. He is wearing a jacket.,0.3755580484867096
audios/IISc_VaaniProject_S_Bihar_Gopalganj_121360_12296303_BHGGML_364459_0_8545.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00111.jpg,a view of a shopping mall with a lot of neon lights., This is a white one.,0.1885376274585724, This is a brother's house.,0.1290886402130127," In front of the shop, there is a brother standing, who is standing down, on top.",0.2102178633213043," In front of the shop, there is a man standing. One man is standing below and one man is standing above.",0.2540809214115143," In front of this shop, there is a man standing. One man is standing down and one is standing up.",0.2665312588214874
audios/IISc_VaaniProject_S_Bihar_Gopalganj_109583_11463623_UPVNBOR_168447_5767_19112.wav,images/IISc_VaaniProject_GENERIC_1083.jpg,a man on a jet ski with a child on it., But it is very dangerous to show the whole world a beautiful place. The place where the sun is shining and the sky is shining. There is a boat that is wide and yellow.,0.0439573042094707," but many trees, asmr and puramila are visible here, a red and puramila is visible here, there is a boat white and yellow color",0.0314931496977806," There are many trees, sky, blue, green, green, red, white and yellow.",0.0069268527440726," Here you can see many trees, trees and sky. The whole sky is blue. There is a red wall and you can see the whole sky. There is a white and yellow boat.",0.0791785642504692, There are many trees and plants here. The sky is blue. There is a red wall. There is a white and yellow boat.,0.1109248995780944
audios/IISc_VaaniProject_S_Bihar_Gopalganj_109605_11462008_APATRAS_163975_352_4658.wav,images/IISc_VaaniProject_GENERIC_0662.jpg,a train station with a bench and benches., I am going to the station to help the police,0.243781104683876, The next station is in the middle of the waterfall.,0.3221278488636017, The yellow station is where the seats are,0.4650904834270477, This is the railway station where the police are working.,0.4449852108955383, This is the Helvet station where the chairs are placed.,0.4685088694095611
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113095_11642804_BHGGSH_365251_7831_13687.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00426.jpg,candles burn on the floor of a temple., You have been waiting for a long time. You have been waiting for a long time.,-0.0147543475031852," Now, we have placed some vegetables here. The whole wheat flour is roasted.",0.1283421516418457, And here are some items. It is decorated with shop-pulled garlands.,0.2522962689399719, And here are some things. The shop is decorated with a puri mala.,0.2190458625555038, Here are some items. The shop is decorated with garlands.,0.2430499345064163
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106335_11547263_KTCMICC_300336_90_6877.wav,images/IISc_VaaniProject_GENERIC_0713.jpg,a cricket ball on a field with a bat," The ground is very thick, so it is very thin, which is a green color, and a white color is gold.",0.1627871543169021," This is a crown photo, there are many colors of green and there is a wicket in front of it, which is a gold color.",0.4080511927604675, This is a ground photo of green color and a wicket in front of it.,0.4698136150836944," There is a photo of a ground, there are many green grass and there is a golden wicket.",0.4972123503684997, This is a ground photo of green grass and a wicket with golden colour.,0.4528417885303497
audios/IISc_VaaniProject_S_Bihar_Gopalganj_121538_12308174_BHGGOTHER_365329_0_12298.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00253.jpg,a store front with motorcycles parked in front of it., Here you can see the difference between the two.,0.0205350816249847," You can see here, it looks very good. This motor cycle is very good.",0.2389823645353317, you can see the N1K is very good looking this is the motorcyle SORUM and here you can see the motorcyle,0.2627710998058319," Here you can see that it is written very well, it looks very good. This motorcycle is in Surum and here you get a lot of motorcycles which look very good.",0.3906365931034088, You can see the name of the showroom here. It's a motorcycle showroom. And you can see a lot of motorcycles here.,0.6111530661582947
audios/IISc_VaaniProject_S_Bihar_Gopalganj_109492_12430698_TGKST_26878_12142_19448.wav,images/IISc_VaaniProject_GENERIC_1075.jpg,a bronze statue of author, The other side of the plate is also made with a thin layer of light.,0.1185382753610611, The wall behind the wall is also a slide. The wall is sitting.,0.1076044365763664, The wall behind is also of slightly colored and the Gods are sitting.,0.3156322538852691, The wall behind is also of a slightly different color and the gods are sitting.,0.311672031879425, The wall behind is also of a slightly different color and the gods are sitting there.,0.2986360192298889
audios/IISc_VaaniProject_S_Bihar_Gopalganj_125315_12081852_BHGGEV_363750_0_12911.wav,images/IISc_VaaniProject_GENERIC_1284.jpg,a group of people standing around a building with lights on., Add 2 tbsp of sugar and mix well.,-0.0273521468043327, The red colour of the rose has been added to the rose. The rose has been added to the rose and the rose has been added to the rose. The rose has been added to the rose and the rose has been added to the rose.,0.0826094970107078, 2 people are standing in front of me.,0.3507086336612701, There are many decorations on the way to the temple.,0.2492735981941223, The entrance is decorated with a lot of decorations. Two men are standing outside. A rose is also decorated with a rod in hand. There are curtains and flowers of different colors.,0.3407177925109863
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106720_11347697_BHARCLT_352284_0_7924.wav,images/IISc_VaaniProject_GENERIC_1176.jpg,a busy street with people walking and a clock tower., You can see the small and small pieces of the cake. You can see the thick and thick pieces of the cake.,-0.0210726372897624, You can see the market's picture of the showroom. You can see the house's view of the house.,0.1762893348932266," You can see the market picture, you can see the showroom, you can see the house for hours.",0.2215581387281417, You can see the market picture and the showroom. You can see the clock tower.,0.4089797437191009," You can see the market, the showroom, and the house.",0.2642059922218323
audios/IISc_VaaniProject_S_Bihar_Gopalganj_117916_11969891_BHGGME_364667_8_7244.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00985.jpg,a wall of various items on display., This is the most important one in the world.,0.057710412889719," In this atmosphere, there are a lot of big wallages and old designs.",0.4535197019577026, This picture has a large wall with a lot of old designs,0.5908961296081543, There is a big wall in this picture with a lot of old designs,0.6323361992835999," In this picture, there is a big wall with a lot of old designs and stuff.",0.6792253851890564
audios/IISc_VaaniProject_S_Bihar_Gopalganj_120934_12323657_BHGGOTHER_364998_10427_18414.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00480.jpg,a cricket field in the city, I am going to take you to the right place.,0.1243123337626457, I am not a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a person who is a,-0.0145648978650569, I am not able to understand the meaning of this song.,0.1124211177229881, And this road is also beautiful. And you look very beautiful.,0.1311253309249878, and this is the beautiful world and it is very beautiful and here you can see very beautiful,0.1360403001308441
audios/IISc_VaaniProject_S_Bihar_Gopalganj_114065_11818818_BHGGPP_364947_0_8454.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00838.jpg,a car and a car are parked at a gas station., I am looking at a bedroom and a house.,0.1720799654722213," This is a petrol pump, you can see some bus here, bike is also also seen and car is also seen",0.3870396912097931, There is a bus and a bike here.,0.2166454941034317," There are some buses, bikes and cars here.",0.2496042549610138," There is a petrol pump, some buses, bikes and cars are also visible.",0.4104112386703491
audios/IISc_VaaniProject_S_Bihar_Gopalganj_109628_11557268_MRADA_80991_245_7000.wav,images/IISc_VaaniProject_GENERIC_0087.jpg,a cow stands in a doorway with a man standing next to it., I have a house and a flat house. I have a little room for a night.,0.1250480264425277," There is a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a",0.0733208805322647," A black girl's wound is standing, a man and a lady are standing. Maybe there are some rooms inside.",0.3326642215251922," A black-haired boy's cow, a man and a lady's are standing. There are some rooms inside.",0.6565545201301575," There are black-coloured scars on the body, a man and a lady are standing there. There are some rooms inside.",0.312816709280014
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107824_11389669_BHGGTA_365505_0_9904.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00294.jpg,the car is parked in the driveway., Here we have the coffee and the food is ready. The food is ready. The fuel is gone. The fuel is gone. The beer is gone. The food is ready.,0.0593428835272789, It's very dark here in the evening. There are a lot of houses on which there are windows. There are doors on the windows. There are two cars standing.,0.2793185114860534, It's very dark here in the evening. There are ferns and plants on which there are plants. There are trees and plants. There are two cars parked.,0.3546332716941833, It's evening time here and it's quite dark. There are ferns on which there are pots. There are plants and trees on the pots. There are two cars parked.,0.313565194606781," It's evening time here, it's quite dark. There are stairs with pots on top of them. There are trees and plants on the pots. Two cars are parked here.",0.2792582511901855
audios/IISc_VaaniProject_S_Bihar_Gopalganj_116272_11844002_BHGGTE_365534_4791_10531.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00874.jpg,a temple with a scaffolding on the top, The old temple of the old temple is the temple of the old temple.,0.4659065008163452, The old windows are closed. The sky is visible. The trees are visible.,0.2375905662775039, The top is covered with wood. The sky is visible. The trees are visible.,0.3633448481559753," The trees above are closed, the sky is visible, the trees are visible, the greenery is visible.",0.1963644027709961, The trees are green.,0.0742747113108635
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106324_11337355_APCTFIM_173772_471_7789.wav,images/IISc_VaaniProject_GENERIC_0461.jpg,a market with many people and fish at the market, We are going to make fish mark. I am going to make fish mark.,0.3708807229995727, Here we are seeing fish market. There are many types of fish market.,0.8308212161064148, Here we can see fish market. Here we can see many types of fish.,0.6961184144020081, Here we can see fish market where we can see many types of fish.,0.6843135952949524," Here we can see the fish market, where we can see many types of fish.",0.6869584918022156
audios/IISc_VaaniProject_S_Bihar_Gopalganj_123472_12097320_BHJHAT_310362_12412_18039.wav,images/IISc_VaaniProject_GENERIC_1212.jpg,a man riding a motorcycle down a street., This is a very big house. This is a very big house.,0.0837142169475555, There is a huge gap on one side of the car.,0.0941934660077095, There is a man sitting on the car. There are many light bulbs here.,0.2407068014144897, One man is sitting on a car. There are many electric tires.,0.2894339859485626, A man is sitting on a car. There are many electric wires.,0.2794546484947204
audios/IISc_VaaniProject_S_Bihar_Gopalganj_115033_11780322_BHGGOTHER_363902_7284_11815.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00276.jpg,a field of green grass and a tree, and the sun is shining on the sun.,0.2555773258209228, and the leaves are dried on the sides,0.2321355491876602, and the dried leaves on the road will be lying on the road,0.2689165472984314, and dried leaves lying on the road.,0.3140380382537842, And there are dried leaves lying on the road.,0.3160350322723388
audios/IISc_VaaniProject_S_Bihar_Gopalganj_115770_12407920_APVEV_115977_498_9724.wav,images/IISc_VaaniProject_GENERIC_0388.jpg,a group of people standing around a stage., Add the flour and mix well.,-0.0144305434077978, The plants are getting married and they are decorated with flowers. White red green flowers have been decorated with flowers.,0.0629219114780426," This is a wedding hall. It is decorated with flowers. It is decorated with white, red and green flowers.",0.0983985513448715, This is a wedding hall decorated with flowers.,0.1012570038437843, This is a wedding hall decorated with white and green flowers.,0.1136899888515472
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107835_11470695_BHGGCH_363615_8_8804.wav,images/IISc_VaaniProject_GENERIC_1132.jpg,a group of people standing in a room., The shop is very expensive.,-0.0022702626883983," On a Monday day, there are a lot of people sitting here. They are also showing lighting and lighting.",0.2719413638114929, There is a temple here. Many people are sitting here. There is lighting around.,0.2686859369277954," There is a temple here, there are many people sitting here, and there is a burning light nearby.",0.2414076924324035, There is a temple and people are sitting here and there is a light around,0.2731007933616638
audios/IISc_VaaniProject_S_Bihar_Gopalganj_127883_12559032_KTDKATHP_40083_13651_19162.wav,images/IISc_VaaniProject_GENERIC_0597.jpg,a playground with a slide and a child in the background., The smell of the tea is very beautiful. The smell of the tea is very beautiful.,-0.1092795804142952, There is a big snake behind it. The snake's nose is very big.,0.132750317454338, There is a big sea behind us. There are big trees on the banks of the sea.,0.0900832712650299, There is a big ocean behind. There are huge trees on the shore.,0.1560299545526504, There is a big sea behind. There are big trees on the shore.,0.1717247068881988
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107737_11388987_BHGGPL_364894_0_11532.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00680.jpg,a group of motorcycles parked on the side of the road., We will see how much we can see in the middle of the house.,0.0704937130212783, We can see the road on the road.,0.4093623161315918, We can see the sky on top of this road. We can see many trees and roads. There are many cars and bikes on the road.,0.4005055129528045," We can see the sky and many trees and plants on the road. We can see the road and cars, bikes and auto are running on it.",0.3392943739891052," You can see the sky above and you can see trees and plants. There is a road where there are many cars, bikes and other vehicles.",0.3163273632526397
audios/IISc_VaaniProject_S_Bihar_Gopalganj_114673_11766661_BHGGHE_364147_6389_11169.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00469.jpg,a man riding a bike in front of a building., I'm going to take a look at my face and see if I can get it.,-0.0316571928560733, I am not getting any more. I am going to the market. I am going to the market.,-0.0531413108110427, Some people are coming and going.,0.0387649312615394, Some people are coming and going.,0.0387649312615394," Some cars are parked, some bikes are parked, some people are coming and going.",0.3158115148544311
audios/IISc_VaaniProject_S_Bihar_Gopalganj_106934_11332676_CGBTBIS_84216_0_13382.wav,images/IISc_VaaniProject_GENERIC_0551.jpg,a group of ducks swimming in the water.," or in the world, the water is not in the water, the water is not in the water, the water is getting out of the water, the water is getting out of the water, the water is getting out of the water, the water is getting out of the water, the water is getting out of the water, the water is getting out of the water, the water is getting out of the water, the water is getting out of the water, the water is",0.3075228035449981, water,0.2182374000549316," or the water flowing on the moon in the ocean and the two clouds are enjoying the water while drinking water. And along with that, we are enjoying the water in the river Yadrushya.",0.2038581669330597," or the sea, the silver sky, the floating water and the two moths of their boat, enjoying the water while playing, and along with this, in the light of the sun,",0.2110932022333145, or the silver-plated water in the sea and two ducks enjoying their boat while playing in the water and at the same time enjoying their boat in this scene.,0.418455958366394
audios/IISc_VaaniProject_S_Bihar_Gopalganj_108021_11387621_BHGGMO_364599_1801_6376.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00584.jpg,a view of a building from the street., There is a big ground and a small area of gravity.,0.2369228899478912, There is a very big ground here and there is a ground boar.,0.1823002994060516, There is a big ground here and it has kept a lot of bricks.,0.2874926030635834, There is a big ground here and there are many bricks.,0.3513006865978241, There is a big ground here and there is a lot of mud on the ground.,0.2692163288593292
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113380_12075280_APATFLM_84213_7705_17567.wav,images/IISc_VaaniProject_GENERIC_0450.jpg,a young girl is decorating a garland for her birthday., I am looking at the second color. I have been looking at the back of the page.,0.0504700317978858, I am seeing two colours in the background.,0.1397001594305038, I can see two colors in the background. One is sitting and selling. This is their own shop.,0.1323913037776947," I can see only two colours in the picture. And this is the brother sitting here, who probably sells these. And this is his shop. And he is watching.",0.1079229339957237, I can see only two colours in the picture. One of them is sitting there. I think he is selling them. This must be his shop. He is looking at them.,0.1208205819129943
audios/IISc_VaaniProject_S_Bihar_Gopalganj_121736_12358375_BHJHMR_113367_10637_17161.wav,images/IISc_VaaniProject_GENERIC_0867.jpg,a room with a couch and a chair," I will also add some black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black",0.096747487783432, In front of me is a camera and there is a light-up light in the back of my eyes.,0.1758982688188552," There is a camera in front of us, there is a black line in the back, there is a light and so on.",0.1447807848453521, There is a camera in front and some colorful lights and lights are also installed.,0.1618777215480804, There is a camera in front and there are colorful curtains and lights.,0.303278774023056
audios/IISc_VaaniProject_S_Bihar_Gopalganj_135719_12780925_BHGGME_364699_0_6916.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00834.jpg,a collection of bells in the museum, This is a very good condition for both sides.,0.0530773699283599, 1.5 hours of rest in the video,0.0059891017153859," In the picture, you can see a lot of hours where you can see a lot of hours.",0.1434860825538635," In this picture, you can see many bells.",0.7284066677093506," or in the picture, there are many bells visible where many bells are visible",0.6996921300888062
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107248_12087033_BHARCH_352228_8_10534.wav,images/IISc_VaaniProject_GENERIC_1294.jpg,a group of people stand in front of a cross., People are looking at the cafe. There are some people who are looking at the cafe. They are looking at the place where they are looking at the place where they are looking at the place.,0.2424811124801635, There are many people here. Some people are showing some girls who have painted the area of the village. Some people are standing here.,0.3561418056488037, Many people are watching this video. Some boys are showing the video. They are wearing yellow clothes. Some lights are on.,0.2557486593723297," There are many people here, some of them are wearing yellow, some of them are wearing lights.",0.3464880883693695, There are a lot of people here. Some boys are wearing yellow clothes. There are some lights in their hands.,0.3415973484516144
audios/IISc_VaaniProject_S_Bihar_Gopalganj_108807_11467865_BHGGCH_363639_2_11139.wav,images/IISc_VaaniProject_GENERIC_1156.jpg,the church is lit up with a cross and a cross.," Add some green chillies, green chillies, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour, red colour",0.0697859600186348, some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some people are coming behind some,0.1116911172866821," Some people are looking at the back, there is a white color and a red cross is made. There is a door which is looking at the black color. Some people are looking at the back.",0.3867323398590088," Here you can see some people, a church in the background, which is white in color. And a red cross, a door which is black in color. You can see some people.",0.5953906178474426, There is a white cross and a black door.,0.505560040473938
audios/IISc_VaaniProject_S_Bihar_Gopalganj_113887_11734993_BHGGCH_363627_787_7359.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00514.jpg,a church with a cross on the front of it., This is a small and wide shade of color.,0.1889608800411224, 1-4-6 and the white color is in the dark,0.0933472365140914, This is a white color and it is dark inside.,0.1790729761123657, This is a church and it is white colored. It is dark inside.,0.6060412526130676, This is a white chart with darkness inside.,0.0785053223371505
audios/IISc_VaaniProject_S_Bihar_Gopalganj_105577_11391668_BHGGVEM_365719_481_10767.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00586.jpg,a cart full of different types of fruit.," This is a fruit cut. This is a very good fruit. First, we need to make water. Water is ready.",0.4649722874164581," This fruit is made of coconut fruit, it has a lot of fruits. We have to make apple, water lemon, papaya, orange.",0.5372627377510071," This is a fruit peel. There are many fruits in it. Apples, bananas, water lemons, papaya, orange.",0.5643284916877747," This is fruit box. It has many fruits. Apple, Banana, Water Lemon, Papaya, Orange",0.6571824550628662," This is a fruit basket. There are many fruits in it. Apple, Banana, Water Lemon, Papaya, Orange.",0.6820307970046997
audios/IISc_VaaniProject_S_Bihar_Gopalganj_121537_12302669_BHGGOTHER_364627_751_8422.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00788.jpg,a tall tower with a sign on it, I can see the eyes and eyes are very beautiful.,0.0307575389742851," You can see here, it looks very nice and there are many beautiful cars here, which are very nice and very nice.",0.222406804561615," you can see here, it looks very good and here are the thick and thick events which are very good, very good to see",0.1386929005384445," Here you can see, it looks very good. And here is the flag, which looks very good.",0.2349296063184738," You can see here, it looks very good. And here is the flag, which is very good.",0.245236724615097
audios/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388585_BHGGPP_364965_8201_11731.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00271.jpg,the gas station at night., and the leaves are blocked and the ends are blocked.,0.1339485198259353, and we can make a small block,0.0920028537511825, and below are blocks and also stones,0.1581164002418518, and there are blocks below that can be used to make pillars.,0.0915200337767601, and below there are blocks and white columns,0.133132517337799
audios/IISc_VaaniProject_S_Bihar_Gopalganj_105577_11390854_BHGGTO_365676_8167_12162.wav,images/IISc_VaaniProject_Gopalganj-SPECIFIC_00616.jpg,a man riding a motorcycle down a street., Today is the day of the day of the night and the lighting is getting dark.,0.1049953922629356, The trees are getting dark and the lighting is getting nice.,-0.0022176760248839, There are many trees and there is a lightning.,-0.0015204926021397, you can see the lights on the trees,-0.0072882771492004, There are trees around and I can see the wiring of the lights.,-0.0278633348643779
