audio_path,image_path,caption,tiny_transcription,tiny_similarity,base_transcription,base_similarity,small_transcription,small_similarity,medium_transcription,medium_similarity,large_transcription,large_similarity
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11390442_BHGGSL_365349_20_8526.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00110.jpg,a pile of straw on a farm, This is a village where the village is very beautiful and the village is very beautiful and the village is standing on the side of the street,0.1620274782180786, The village is very big and it is very dirty and it is eating a lot of dirt from the village.,0.417352557182312, This is a village. There is a lot of chara in the village. There is a lot of chara. There is a lot of chara. There is a lot of chara in the village. There is a lot of chara in the village. There is a lot of chara in the village. There is a lot of chara in the village. There is a lot of chara in the village. There is a lot of chara in the,0.1743587851524353, This is a village. There is a lot of food in the village. There is a lot of food. And there is a black colored dress that is eating the food.,0.3522602915763855," This is a village, there is a lot of fodder in the village, there is a pile of fodder and a black color dhess is eating the fodder",0.3748446404933929
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388177_BHGGOTHER_365270_4733_13784.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00036.jpg,a group of people riding motorcycles down a street., and the name of the village is called Kali Kader. There is a road that is located in the area of the village and is not used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used to be used,0.1373977214097976, and the name of the village is written on the map of Kalikadar. Here is a road made which is being built on a bike and a car is being driven by a man.,0.3023515939712524," On the wall of the Black Wall, there is a name written on it. There is a road on which a man is going and a car is leaving.",0.1466941982507705, and the name is written on the black wall. Here the road is made on which a person is going on a bike and a car is moving.,0.3348686099052429, and on black wall there is a road on which a man is going and a car is coming,0.1881656348705291
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388860_BHGGOTHER_365381_0_6758.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00920.jpg,a group of people standing around a field.," This is a method of making people who are trying to eat all the food, people who are trying to eat something, and they are trying to eat something.",0.0354828797280788," This is a temple, a lot of people are standing on the roof, sitting on the roof of the temple.",0.3292572796344757, This is a field. There are many people standing on the roof. Some people are sitting and some are standing.,0.7445239424705505," This is a field, there are many people on the roof Some are sitting and some are standing below",0.6794920563697815," This is a ground, there are many people on the ground, some are sitting, some are standing.",0.563342273235321
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388809_BHGGOTHER_364639_0_4645.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00564.jpg,a tall white building with a green roof., Here is a mosque which is a beautiful and beautiful place.,0.2251737266778946, This is a mosque which is made of a kind of green and white color.,0.5299371480941772, Here is a mosque which is made of green and white walls.,0.5418266654014587, Here is a mosque which is made up of green and white walls.,0.5482644438743591, This is a mosque which is made of green and white walls,0.5648171901702881
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388809_BHGGOTHER_364639_5130_11670.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00564.jpg,a tall white building with a green roof., I will show you the recipe for this recipe.,0.0061329333111643, The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top. The speakers are placed on the top.,0.0713843926787376, There are three speakers on it.,0.1327440440654754, There are three speakers on it. Blue sky and white clouds.,0.2848860621452331," It has 3 speakers, blue sky and white clouds",0.3201844096183777
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388060_BHGGOTHER_364627_5399_12942.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00788.jpg,a tall tower with a sign on it, and the recipe for the recipe is made with a little salt and a little salt and salt.,-0.0497183054685592, This is a long-awaited pan made with a thick layer of black pepper and a thin layer of black pepper.,0.0264540016651153, and here is a long freshness which is yellow and blue and blue sky,0.1258312910795211," and here is a very long tazia which is yellow, purple and blue sky",0.2495842725038528," here is a long crown of yellow, purple and blue sky",0.3155163526535034
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388177_BHGGOTHER_365270_937_4733.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00036.jpg,a group of people riding motorcycles down a street., This is a couple of things that are not available today.,-0.0319882854819297, This is a new beginning of the story which has been made from paper.,-0.0122760478407144, This is a showroom of a cloth which is made from today.,-0.012882144190371," This is a showroom of clothes, which is made of glass.",-0.0362574160099029, This is a showroom of clothes made of glass.,-0.0255826469510793
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11387694_BHGGOTHER_364348_0_6957.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00737.jpg,a motorcycle parked in front of a building., This is the board and the lower gate of the lower gate.,0.143040120601654, Here is a board and a gate of Lohi. There is a pillar on the side side.,0.2218389958143234, There is a white board and a yellow gate with a side pillar.,0.2080706059932708, Here is a white board and a silver metal gate with a pillar on the sides.,0.2212360352277755, white board and blue gate,0.0601222738623619
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388229_BHGGOTHER_364926_8096_14107.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00825.jpg,a house in the countryside, Add 1 tbsp of sugar and mix well.,0.0225305445492267," 1st floor and 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor, 2nd floor,",0.2136092483997345, There are two windows and a door. There are small houses on the left and white and white trees on the right.,0.4303630888462066," One door and two windows, small houses, trees and white grass.",0.5128920674324036," There are two windows and two doors, small houses, trees and white houses",0.4353348612785339
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388402_BHGGOTHER_364986_4752_12602.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00378.jpg,a group of people playing soccer in a field., I am taking a video of a orange shirt and a color cover and a color shirt. I am taking a picture of the whole child.,0.0540133975446224, A girl in a serial bank and a girl in a college. She is playing with kids. She is playing with kids.,0.1680262088775634, This is a boy wearing a black shirt and a big orange shirt. He is playing with many kids and riding a cycle with few kids.,0.0667247623205185," On the stairs, there is a boy wearing an orange shirt and a black shirt. He is playing with a lot of kids. Some kids are cycling.",0.1391689479351043, A boy in a black shirt and a boy in an orange shirt are playing in the park,0.2245135009288787
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388585_BHGGPP_364965_8201_11731.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00271.jpg,the gas station at night., and the leaves are blocked and the ends are blocked.,0.1339485198259353, and we can make a small block,0.0920028537511825, and below are blocks and also stones,0.1581164002418518, and there are blocks below that can be used to make pillars.,0.0915200337767601, and below there are blocks and white columns,0.133132517337799
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388238_BHGGOTHER_365006_0_8206.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00939.jpg,a house with a lot of motorcycles parked in front of it., This is a special dish that I want to share with you.,0.096825361251831, or you have to eat the last meal which is a very good meal for you,0.0163738243281841, or a dish that has a lot of dishes that are going to be served,0.1986802369356155," This is an electricity plant, which has many electricity supply poles.",0.1548785120248794, This is a power plant which has many power supplies,0.1370732188224792
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388384_BHGGOTHER_364994_9596_14661.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00139.jpg,a group of people playing soccer in a field., Add some salt and salt to taste,-0.0135129401460289, and the color of the white and white,0.0005182842724025, and all are blue and white sky and white wall,0.1153973862528801, and blue and white sky and white colored walls,0.0355021357536315, and blue and white sky and white wall,0.0220964457839727
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388402_BHGGOTHER_364986_204_4692.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00378.jpg,a group of people playing soccer in a field., Here is a playground. A playground. It is very easy to get.,0.1098182573914527, I am playing a lot of CDM,0.1610888838768005, This is a playground. There are many stairs in the playground.,0.1428591310977935, There is a playground here. There are many stairs in the playground.,0.1433132886886596," Here is a playground, there are many stairs in playground",0.1212203577160835
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11387005_BHGGJAT_364364_0_11065.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00322.jpg,a view of the temple, This is a temple that has been made in the past few years. The video of the video is on the right. I checked the red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red red,0.6571834683418274, This is a temple made from many temples. The city is now in its name.,0.6480871438980103, This is a temple which is made of many walls. There are stairs and outside railings.,0.6961007118225098, This is a temple which is made of many walls. There are stairs and outside railings. There are big trees and plants.,0.6723389625549316," This temple is made of many walls, stairs, outside railings, green trees and roads.",0.6274913549423218
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11387804_BHGGMR_364529_0_8170.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00486.jpg,a couple of people walking down a street.," This is the 7th reception. When you get the paint and paint on the surface, you can get it.",0.0599991753697395, This is the reception room where pink and white colors were created by the gate.,0.0853501185774803, This is the wedding reception where the gate of the gate is decorated with pink and white colour.,0.1308950185775756, This is the wedding reception room where the gate of iron is decorated with pink and white curtains.,0.0788654237985611, here is reception of wedding where white and pink curtain is being decorated,0.1889193505048751
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388860_BHGGOTHER_365381_7099_13759.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00920.jpg,a group of people standing around a field., and the orange color is also available on the other side.,0.0152628356590867, and orange color is yellow and pink is a very big pink on the outside,0.0766250565648078, and orange color flag and pink building on the right side,0.1730956733226776, and yellow and orange flags and a pink building on the right side.,0.1911782324314117, Yellow and orange flag and a pink building on the right side,0.2397481203079223
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11387597_BHGGOTHER_363926_7998_12256.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00193.jpg,the road to the beach, I will take a small shot and see where it is.,0.1784630864858627," from the outside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside, from the inside,",0.1567097306251526, On the right side there are small trees and green grass.,0.2836081981658935," On the right side, there are small trees and green grass.",0.2778375744819641, outside there are small trees and green grass,0.2713619172573089
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11387526_BHGGOTHER_363901_0_10684.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00096.jpg,the road to the river, This is a jungle. The whole area is filled with water and the land is filled with water.,0.3786356747150421, This is a jungle where all the green trees and trees are covered with a long and long tree and the green trees are covered with grass and the green trees are covered with grass and the green trees are covered with grass and the green trees are covered with grass and the green trees are covered with grass and the green trees are covered with grass and the green trees are covered with grass and the green trees are covered with grass and the green trees are covered with grass and the green trees are,0.2555990517139435, This is a forest where many green plants and plants are planted. Green grass is planted and many soil is planted.,0.1696664839982986, This is a forest where there are many green trees and long branches. There are green grass and soil.,0.2158038914203643," this is a forest with many trees, grass and mud",0.1858833879232406
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388460_BHGGOTHER_363919_8_10458.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00588.jpg,a dirt path through a forest with trees and a fence., Here you can see the old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old old,0.0137391835451126," Here is a lot of trees, trees, stones and the soil here is the roof and the roof is the roof of the roof and the right side is the boundary",0.3969800472259521," There are many trees, long trees, thin trees, and mud-like trees.",0.4522326588630676, There are many trees here which are long and thin. And here is the soil below. There are green leaves on the top of the trees. And the right side boundary is...,0.4566492438316345, here are many trees which are long and thin and here is soil and green leaves on the branches and right side is boundary,0.421756386756897
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388238_BHGGOTHER_365006_8414_17563.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00939.jpg,a house with a lot of motorcycles parked in front of it., and the gait is colored with white color.,0.0639262348413467," and the gate is made of black color, in front of the bike, there is a room for 2-3-4 colors",0.2975916266441345," There is a gate with black color, there is a bike stand in front, there is a room with white and blue color.",0.3206589818000793," The gate is black, bike is standing in front, white and blue colour room is made.",0.3471754193305969," Black color gate, white and blue color room",0.0802238211035728
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388384_BHGGOTHER_364994_0_9596.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00139.jpg,a group of people playing soccer in a field.," This is a house where the house is very small. So, we are going to build a building or a small house.",0.0251095984131097," This is a village where many children are standing. The building of the sacred color is a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house, a small house",0.0953650251030922, This is a green field with many children. There is a white building with a small house and a blue sky.,0.2834739089012146," This is a field where there are green grass and many children are standing. There is a white building, small houses around, blue sky.",0.3472285270690918," This is a field with green grass, lots of children, white colored buildings, small houses, blue sky",0.3029963076114654
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11387648_BHGGMO_364593_0_11090.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00331.jpg,a building with a moss covered roof, This is a small temple which is a very old temple. The temple is a temple that is very old. The temple is a temple that is very old.,0.061593972146511," This is a small temple which is very old. The tiles of the Sapirkagar are also available. Today, there are several temples. The sky of the Sapirkagar is the village of the village which is known as the railing of the Nohi.",0.1709350943565368, This is a small temple which is very old. It has white tiles and plants around it. White sky is a wall with railings.,0.2834083139896393, This is a small temple which is very old. White tiles are there and trees are around. White sky is a wall in which the railing of iron is made.,0.3130804300308227, here is a small temple which is very old white tiles are there and trees and plants are there white colored sky is wall on which iron railings are made,0.3264607787132263
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_107947_11388585_BHGGPP_364965_8_7543.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00271.jpg,the gas station at night., This is a petrol pump and a nuclear fuel tank.,0.35359987616539," This is a petrol pump, it is made of steel and steel. There are many people here who buy this car.",0.2261489629745483, This is a petrol pump which is made of blue and yellow color. There are many people standing here with black colored bags.,0.335673063993454, This is a petrol pump which is blue and yellow in color. There are many people standing in the black bag.,0.3668900728225708, This is a petrol pump made of blue and yellow color. Many people have their bags made of black color.,0.2308731228113174
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11403680_BHVSCO_228394_515_8143.wav,Image/IISc_VaaniProject_GENERIC_0262.jpg,a group of people standing around a brick wall., This is the house that is made here. The rooms that are working and the red color is 4.,0.1253249198198318, This is a house which is 4 people here. The 4 cars are 4 cars of red color.,0.1779116243124008, This is a house which is being built. There are 4 people working here. And there are 4 red colour houses.,0.3055799603462219, This is the house that is being built. There are four people working here. There are four red colored chairs.,0.2564129531383514, This is a house that is being built. There are 4 people working here.,0.343334436416626
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11407585_CGKDRAS_8753_0_9947.wav,Image/IISc_VaaniProject_GENERIC_0641.jpg,a train on the tracks near a mountain., The train is the blue and green color of the green color and the blue is the same side.,0.5031322836875916," There is a train, which has been called Blue and Green Color and has been booked for 3-4 people in the side. There is a lot of things in their hands.",0.4602391421794891, There is a train which is blue and green and stopped. There are 3-4 people going to the side. They have some luggage.,0.4523689150810241, There is a train of 3-4 passengers.,0.4241378307342529, This is a train which is stopped by 3-4 people.,0.4918297231197357
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11405152_FA_264983_110_11856.wav,Image/IISc_VaaniProject_GENERIC_0013.jpg,a man standing in a factory with a large pipe., The red color of the green color of the green color is also very beautiful.,-0.026984367519617, There are 3-4 pillars in the house. There is also a green pillar. There is a man standing on the top. And there is a black check.,0.1508227288722992, This is a big house with 3-4 green pillars. A man is standing and wearing a cap. He is wearing a black shirt.,0.35030198097229, This is a big house with 3-4 pillars and a green pillar. A man is standing with a cap and a shawl on his head.,0.342478483915329, This is a big house with 3-4 pillars and a green pillar. A man is standing with a cap and a black shirt.,0.3343077898025512
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11404193_KTCMBK_301000_13245_19175.wav,Image/IISc_VaaniProject_GENERIC_0268.jpg,a group of motorcycles parked outside of a building., This is the first time to get a discount and a card card which is in the helmet.,0.014429498463869, There is a scooter and a car that is on which it is on helmet.,0.2777605652809143, There is a scooter in front of yellow color and a car is parked on it.,0.3930771350860595, There is a yellow color on the wall and a scooter and a car with a helmet on it.,0.2356817722320556, There is a yellow color on the wall and a scooter and a car standing in front of it.,0.2731227278709411
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11405460_KTBBK_278159_11683_18890.wav,Image/IISc_VaaniProject_GENERIC_0113.jpg,a man walking past a building with several parked motorcycles., This is the last one in the city of Koti and it is a beautiful and beautiful city of Dukan.,0.1339830756187439," In this, there is a board in the side and the middle of the shop is empty.",0.0849394500255584, There is a scooter and a board on the side and half of the shop is open.,0.1836456805467605, which has scooty and a board on the side and the shop is half open.,0.1318616569042205, which also has scooty and a board on the side and the shop's saddle is half open.,0.1050567328929901
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11405460_KTBBK_278159_296_11379.wav,Image/IISc_VaaniProject_GENERIC_0113.jpg,a man walking past a building with several parked motorcycles., The second layer of the milk is very soft and it is very soft and it is very soft and it is very soft and it is very soft.,-0.0841347426176071," The shop is very big, there are a lot of boards in it, and there are two people standing in front of it and there are a lot of bikes in front of it.",0.3174521028995514, There are many red colored boats in this big shop. There are two people standing in front of it. There are many bikes in front of it.,0.2340315282344818, There are many red boards in a big shop. There are two people standing in front of it and many bikes.,0.2507342994213104," There is a big shop called Dota Allah, there are many red boards, two people are standing in front of it and there are many bikes in front of it.",0.3028643131256103
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11405152_FA_264983_11916_19376.wav,Image/IISc_VaaniProject_GENERIC_0013.jpg,a man standing in a factory with a large pipe., The rest of the side is also very dry. The rest of the side is also dry.,-0.0088188936933875, There are many people in this side and there are some people standing in this side which are being raised in some hands.,0.1178333610296249," There are many things on the other side. And there is a man standing there, who is holding something.",0.3740482032299042, There are many things on the other side. There is a man standing on the other side who is lifting something in his hand.,0.327148288488388, There are a lot of things on the other side and a man is standing on the other side.,0.4001624286174774
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11405161_KTCMGS_145490_768_4539.wav,Image/IISc_VaaniProject_GENERIC_0257.jpg,a store with a red sign and people sitting in front of it., It is very soft and soft.,-0.007668076083064," There are many beautiful flowers, there are flowers and flowers.",0.0834771171212196," There are many bowls of rice, onions and potatoes in it.",0.0625599026679992," There are many kinds of bohras, one has onion and the other has potato.",-0.0158494599163532, There are many bore in one of them is onion and other is potato.,0.0034793387167155
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11404193_KTCMBK_301000_8667_13245.wav,Image/IISc_VaaniProject_GENERIC_0268.jpg,a group of motorcycles parked outside of a building., and the green green green color is green color,0.0642667114734649, and the green color is also applied on the side,0.0590942427515983, and there are some green colored grills on the side,0.2198244035243988, and green color is also applied on the sides of the hair.,-0.0169844590127468, and grill is also attached to it.,0.1640572696924209
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11405161_KTCMGS_145490_10503_17866.wav,Image/IISc_VaaniProject_GENERIC_0257.jpg,a store with a red sign and people sitting in front of it., The color of the cake is also very good.,0.0674905478954315, and a man is standing and there is a red flag on the outside of the shop and there is a board on the side as well,0.5138505697250366, A man is standing outside the shop and there is a red board on the outside of the shop. Some items are also hanging on the side.,0.4967362582683563, A man is standing and there is a red colored board outside his shop. Some things are hanging on the side.,0.4262734651565552, A man is standing outside the shop and there is a red colored board outside the shop. Some things are hanging on the side.,0.4387486279010772
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11407567_BHGGBA_363485_110_5944.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00241.jpg,the entrance to the building., The whole house is filled with water and the water is filled with water.,0.2450798749923706, The white ceiling is on the right side of the house.,0.3858799040317535, White color is complete. White ceiling is on top.,0.2789658904075622, The entire house is white in colour. There is a white ceiling on top with lights on the bottom.,0.3308743238449096, The house is white in color and white ceiling on top with lights on the bottom.,0.3385748565196991
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11407296_BHGGBA_363510_9842_20287.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00021.jpg,a counter with a lot of items on it, The last thing is the skin and the skin is very thick.,0.0556738302111625, The body is not attached to the body and the TV is being shown. Some of them are stuck in the body and are used in the body.,0.1094558238983154, glass is on top of glass and it is visible with TV and some stickers are on the side and there is some cosmetic stuff on it.,0.2261850088834762, There are some stickers on the glass mirror and some cosmetic items on it.,0.2909328043460846, There is a glass mirror and a TV. There are some stickers on the mirror and some cosmetics.,0.2688025832176208
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11403613_BHGGBA_363513_6314_18034.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00875.jpg,a display of products in a store., Some cosmetics are available in the same side.,0.3131840527057647," Some are cosmetic, some are both. Some are written on this side and some are photo taken. Some are shown below. Some are black color. And some are shown in this side. On top is sitting white.",0.3354004323482513," Some are cosmetic, some are bottles, some are written on this side and some are photos. Below is a black color sofa and on this side is a mirror with white ceiling.",0.3539658784866333," Some are cosmetics, some are bottles. And on this side, there is something written and some photos are posted. Below is a black sofa. And on this side, there is a mirror. On top, there is sitting white.",0.4051071405410766," Some cosmetics, some bottles and on this side some photos are written and on the bottom there is a black sofa and on this side there is a mirror and ceiling white.",0.3898610770702362
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11403613_BHGGBA_363513_0_5999.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00875.jpg,a display of products in a store.," In this house, small pieces are made in small pieces which are made in the same way as the remaining arrangements.",0.170994684100151," In this house, small pieces of dry soil are formed which have a lot of areas arranged and kept it in the garden.",0.0544334203004837, There are many small showcase in this house which are arranged and decorated,0.3442725837230682, This house has small sockets with many things arranged.,0.1692823022603988, This house has small showcases in which many things are arranged and decorated.,0.3778088688850403
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11405158_MRADAF_207085_12422_18572.wav,Image/IISc_VaaniProject_GENERIC_0197.jpg,a group of people dancing at a wedding, This is the blue color of the temple.,0.1606828868389129," This girl is a blue-colored jumper, a red-colored pair of yellow-colored orange and a red-colored pair of yellow-colored pair.",0.0559777878224849," This girl is wearing a blue color jumper, a turmeric colored oani and a red color pajamas.",-0.0043813418596982," This girl is a blue jumper, turmeric-colored orni and layer-red pajamas.",-0.0435988679528236," This girl wore a blue jumper, a turquoise dress and a red pyjama.",0.1116557270288467
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11405161_KTCMGS_145490_4539_10378.wav,Image/IISc_VaaniProject_GENERIC_0257.jpg,a store with a red sign and people sitting in front of it., White color is also in the bottom and red color is also in the bottom.,0.2443925589323043, White colour is also there and there are red colour on which a man sits,0.4015965759754181, White colored bores and red colored bores on the inside,0.1644394397735595, There are white and red colored sacks inside which a man is sitting.,0.243402898311615, There are white and red color sacks on which a man is sitting.,0.266365647315979
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11403933_MRADM_236166_11634_19145.wav,Image/IISc_VaaniProject_GENERIC_0293.jpg,two men are in the water near a waterfall., The water is in white color and the color of the leaves is slightly red.,0.2634856402873993, and the water is in the white color and the surface of this stone has become a little bit bigger.,0.1671726703643798, The water drops are white and some small pieces of paper are on the stone.,0.2573530673980713, The water drops are in white color and there is a small piece of paper on the rock.,0.3258593678474426, The water drops are white in color and there is a small piece of paper on the top of this stone.,0.2596868276596069
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11403933_MRADM_236166_329_11347.wav,Image/IISc_VaaniProject_GENERIC_0293.jpg,two men are in the water near a waterfall., The upper side of the upper side is the same as the upper side of the upper side.,0.1123956590890884, The water is flowing from the top. The green color is visible. There are two open windows. The middle is the double. The green color is the stone.,0.2823468148708343," There is a lot of water coming out from the top, which is visible in green color. Two people have lost their body. There is a black stone on the side.",0.3093911707401275, There are many waterfalls below. There are two open bodies and half-drenched. There is a black stone on the side.,0.4679732918739319," The waterfall is flowing from above, there is a lot of water below, which is green in color. Two people are half-drenched in it. There is a black stone on the side.",0.5841377377510071
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11404193_KTCMBK_301000_498_8664.wav,Image/IISc_VaaniProject_GENERIC_0268.jpg,a group of motorcycles parked outside of a building.," This is a shop which is located in the Bahiter, a temple, a temple, a temple and a gate.",0.1009465456008911, This is a shop where a man standing like a wall and a man standing in front of the gate,0.1458740532398224, This is a shop where a man is standing in front of the gate.,0.10711669921875, This is a shop where a man is standing facing the wall and a man is standing in front of the gate.,0.0992398485541343," This is a shop, inside which a man is standing towards the wall and a man is standing towards the gate.",0.1040065735578537
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11407915_BHGGBC_363540_768_10238.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00942.jpg,a display of books in a children ' s section, It is a big store room that has been designed in a good design. It has been a little bit of a little bit of a week.,0.2313129007816314, There is a big storage room in which there is a lot of small things in it. There is nothing left in every room.,0.1892068684101104, There is a big store room with many small items and many small items.,0.3307019770145416, This is a big store room with a lot of small items.,0.3214591145515442," This is a big storage room, which has been designed very well. There are many small items in it. Something has been kept in each rack.",0.2496481239795684
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11407296_BHGGBA_363510_25_9525.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00021.jpg,a counter with a lot of items on it, This is a very good and soft chocolate.,0.0817289128899574, Raita Kailar is made of dry fruits.,0.0175496190786361, This is a rare killer's showcase. There are many things on it. Small bottles which are cosmetic and on the side.,0.3896880149841308, I have made a red color sockage with many things on it.,0.2013786435127258," This is a red killer sockets, there are many items on it.",0.2200530618429184
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11407915_BHGGBC_363540_10448_19103.wav,Image/IISc_VaaniProject_Gopalganj-SPECIFIC_00942.jpg,a display of books in a children ' s section, The road is located in the upper side of the city.,-0.0049890503287315, and a CD is placed on the side of the wall and the top is visible on the side.,0.284687876701355," and a ladder is attached to go up and up is the view of the house, it is made of gold, there is a ladder on this side too.",0.0798221454024314, and a ladder is attached to go up. The upper part is wide and the lower part is round. There is a ladder on this side too.,0.0481590740382671, There is a staircase to go up and the top is white and the bottom is round.,0.1372559368610382
Audio/IISc_VaaniProject_S_Bihar_Gopalganj_108459_11405158_MRADAF_207085_0_12322.wav,Image/IISc_VaaniProject_GENERIC_0197.jpg,a group of people dancing at a wedding, The leaves are very red and the leaves are not red. I have kept the leaves in the middle of the leaves.,-0.0364953801035881, There are many girls and girls who are born and are wearing red clothes. The lighting is coming from behind and the ground is orange.,0.2002289295196533, There are many girls and boys dancing and wearing colorful clothes. Lighting is coming from behind. The floor is orange.,0.4189434945583343, There are many girls and boys dancing here. They are wearing colorful clothes. There is a light coming from behind. The ground below is orange.,0.4425592422485351, There are many boys and girls dancing here. They are wearing colorful clothes. The ground below is orange.,0.445659190416336
